Diagnosis,Symptoms,MEDICATION,Specialty
"V9104XD Burn due to sailboat on fire, subsequent encounter",,,Dermatology
"V9104XS Burn due to sailboat on fire, sequela",,,Dermatology
"V9105XA Burn due to canoe or kayak on fire, initial encounter",,,Dermatology
"V9105XD Burn due to canoe or kayak on fire, subsequent encounter",,,Dermatology
"V9105XS Burn due to canoe or kayak on fire, sequela",,,Dermatology
"V9106XA Burn due to (nonpowered) inflatable craft on fire, initial encounter",,,Dermatology
"V9106XD Burn due to (nonpowered) inflatable craft on fire, subsequent encounter",,,Dermatology
"V9106XS Burn due to (nonpowered) inflatable craft on fire, sequela",,,Dermatology
"V9107XA Burn due to water-skis on fire, initial encounter",,,Dermatology
"V9107XD Burn due to water-skis on fire, subsequent encounter",,,Dermatology
"V9107XS Burn due to water-skis on fire, sequela",,,Dermatology
"V9108XA Burn due to other unpowered watercraft on fire, initial encounter",,,Dermatology
"V9108XD Burn due to other unpowered watercraft on fire, subsequent encounter",,,Dermatology
"V9108XS Burn due to other unpowered watercraft on fire, sequela",,,Dermatology
"V9109XA Burn due to unspecified watercraft on fire, initial encounter",,,Dermatology
"V9109XD Burn due to unspecified watercraft on fire, subsequent encounter",,,Dermatology
"V9109XS Burn due to unspecified watercraft on fire, sequela",,,Dermatology
"V9300XA Burn due to localized fire on board merchant vessel, initial encounter",,,Dermatology
"V9300XD Burn due to localized fire on board merchant vessel, subsequent encounter",,,Dermatology
"V9300XS Burn due to localized fire on board merchant vessel, sequela",,,Dermatology
"V9301XA Burn due to localized fire on board passenger vessel, initial encounter",,,Dermatology
"V9301XD Burn due to localized fire on board passenger vessel, subsequent encounter",,,Dermatology
"V9301XS Burn due to localized fire on board passenger vessel, sequela",,,Dermatology
"V9302XA Burn due to localized fire on board fishing boat, initial encounter",,,Dermatology
"V9302XD Burn due to localized fire on board fishing boat, subsequent encounter",,,Dermatology
"V9302XS Burn due to localized fire on board fishing boat, sequela",,,Dermatology
"V9303XA Burn due to localized fire on board other powered watercraft, initial encounter",,,Dermatology
"V9303XD Burn due to localized fire on board other powered watercraft, subsequent encounter",,,Dermatology
"V9303XS Burn due to localized fire on board other powered watercraft, sequela",,,Dermatology
"V9304XA Burn due to localized fire on board sailboat, initial encounter",,,Dermatology
"V9304XD Burn due to localized fire on board sailboat, subsequent encounter",,,Dermatology
"V9304XS Burn due to localized fire on board sailboat, sequela",,,Dermatology
"V9309XA Burn due to localized fire on board unspecified watercraft, initial encounter",,,Dermatology
"V9309XD Burn due to localized fire on board unspecified watercraft, subsequent encounter",,,Dermatology
"V9309XS Burn due to localized fire on board unspecified watercraft, sequela",,,Dermatology
"V9310XA Other burn on board merchant vessel, initial encounter",,,Dermatology
"V9310XD Other burn on board merchant vessel, subsequent encounter",,,Dermatology
"V9310XS Other burn on board merchant vessel, sequela",,,Dermatology
"V9311XA Other burn on board passenger vessel, initial encounter",,,Dermatology
"V9311XD Other burn on board passenger vessel, subsequent encounter",,,Dermatology
"V9311XS Other burn on board passenger vessel, sequela",,,Dermatology
"V9312XA Other burn on board fishing boat, initial encounter",,,Dermatology
"V9312XD Other burn on board fishing boat, subsequent encounter",,,Dermatology
"V9312XS Other burn on board fishing boat, sequela",,,Dermatology
"V9313XA Other burn on board other powered watercraft, initial encounter",,,Dermatology
"V9313XD Other burn on board other powered watercraft, subsequent encounter",,,Dermatology
"V9313XS Other burn on board other powered watercraft, sequela",,,Dermatology
"V9314XA Other burn on board sailboat, initial encounter",,,Dermatology
"V9314XD Other burn on board sailboat, subsequent encounter",,,Dermatology
"V9314XS Other burn on board sailboat, sequela",,,Dermatology
"V9319XA Other burn on board unspecified watercraft, initial encounter",,,Dermatology
"V9319XD Other burn on board unspecified watercraft, subsequent encounter",,,Dermatology
"V9319XS Other burn on board unspecified watercraft, sequela",,,Dermatology
"W450XXA Nail entering through skin, initial encounter",,,Dermatology
"W450XXD Nail entering through skin, subsequent encounter",,,Dermatology
"W450XXS Nail entering through skin, sequela",,,Dermatology
"W458XXA Other foreign body or object entering through skin, initial encounter",,,Dermatology
"W458XXD Other foreign body or object entering through skin, subsequent encounter",,,Dermatology
"W458XXS Other foreign body or object entering through skin, sequela",,,Dermatology
"Z0571   Observation and evaluation of newborn for suspected skin and subcutaneous tissue condition
ruled out",,,Dermatology
Z1283   Encounter for screening for malignant neoplasm of skin,,,Dermatology
Z48817  Encounter for surgical aftercare following surgery on the skin and subcutaneous tissue,,,Dermatology
"Z5210   Skin donor, unspecified",,,Dermatology
"Z5211   Skin donor, autologous",,,Dermatology
"Z5219   Skin donor, other",,,Dermatology
Z730    Burn-out,,,Dermatology
Z840    Family history of diseases of the skin and subcutaneous tissue,,,Dermatology
Z85820  Personal history of malignant melanoma of skin,,,Dermatology
Z85828  Personal history of other malignant neoplasm of skin,,,Dermatology
Z872    Personal history of diseases of the skin and subcutaneous tissue,,,Dermatology
Z945    Skin transplant status,,,Dermatology
Z9681   Presence of artificial skin,,,Dermatology
